data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
PubMed,per_node_viking,epagcl_gcn,770,5,7,2,1
PubMed,per_node_viking,epagcl_gcn,777,2,1,-1,0
PubMed,per_node_viking,epagcl_gcn,782,3,3,0,0
PubMed,per_node_viking,epagcl_gcn,835,1,1,0,0
PubMed,per_node_viking,epagcl_gcn,846,6,59,53,1
PubMed,per_node_viking,epagcl_gcn,885,2,2,0,0
PubMed,per_node_viking,epagcl_gcn,889,6,5,-1,0
PubMed,per_node_viking,epagcl_gcn,908,1,1,0,0
PubMed,per_node_viking,epagcl_gcn,920,16,4,-12,0
PubMed,per_node_viking,epagcl_gcn,929,309,306,-3,0
PubMed,per_node_viking,epagcl_gcn,938,40,22,-18,0
PubMed,per_node_viking,epagcl_gcn,956,4,1,-3,0
PubMed,per_node_viking,epagcl_gcn,963,26,86,60,1
PubMed,per_node_viking,epagcl_gcn,966,1,1,0,0
PubMed,per_node_viking,epagcl_gcn,968,1,1,0,0
PubMed,per_node_viking,epagcl_gcn,988,22,11,-11,0
PubMed,per_node_viking,epagcl_gcn,997,3,1,-2,0
PubMed,per_node_viking,epagcl_gcn,1000,40,45,5,1
