data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
PubMed,per_node_p_page_rank,epagcl_gcn,686,3,5,2,1
PubMed,per_node_p_page_rank,epagcl_gcn,690,4,35,31,1
PubMed,per_node_p_page_rank,epagcl_gcn,707,2,2,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,713,4,5,1,1
PubMed,per_node_p_page_rank,epagcl_gcn,721,7,6,-1,0
PubMed,per_node_p_page_rank,epagcl_gcn,723,5,22,17,1
PubMed,per_node_p_page_rank,epagcl_gcn,724,1,3,2,1
PubMed,per_node_p_page_rank,epagcl_gcn,748,1,1,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,752,9,9,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,755,1,1,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,770,5,7,2,1
PubMed,per_node_p_page_rank,epagcl_gcn,777,2,2,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,782,3,4,1,1
PubMed,per_node_p_page_rank,epagcl_gcn,835,1,1,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,846,6,7,1,1
PubMed,per_node_p_page_rank,epagcl_gcn,885,2,2,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,889,6,5,-1,0
PubMed,per_node_p_page_rank,epagcl_gcn,908,1,2,1,1
PubMed,per_node_p_page_rank,epagcl_gcn,920,16,3,-13,0
PubMed,per_node_p_page_rank,epagcl_gcn,929,309,280,-29,0
PubMed,per_node_p_page_rank,epagcl_gcn,938,40,59,19,1
PubMed,per_node_p_page_rank,epagcl_gcn,956,4,40,36,1
PubMed,per_node_p_page_rank,epagcl_gcn,963,26,86,60,1
PubMed,per_node_p_page_rank,epagcl_gcn,966,1,1,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,968,1,1,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,988,22,22,0,0
PubMed,per_node_p_page_rank,epagcl_gcn,997,3,14,11,1
PubMed,per_node_p_page_rank,epagcl_gcn,1000,40,18,-22,0
