data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
PubMed,per_node_targeted_node,epagcl_sage,383,8,8,0,0
PubMed,per_node_targeted_node,epagcl_sage,386,1,6,5,1
PubMed,per_node_targeted_node,epagcl_sage,393,19,60,41,1
PubMed,per_node_targeted_node,epagcl_sage,404,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,409,1,10,9,1
PubMed,per_node_targeted_node,epagcl_sage,421,2,8,6,1
PubMed,per_node_targeted_node,epagcl_sage,443,3,4,1,1
PubMed,per_node_targeted_node,epagcl_sage,468,4,2,-2,0
PubMed,per_node_targeted_node,epagcl_sage,482,9,94,85,1
PubMed,per_node_targeted_node,epagcl_sage,484,86,143,57,1
PubMed,per_node_targeted_node,epagcl_sage,487,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,491,7,58,51,1
PubMed,per_node_targeted_node,epagcl_sage,501,20,40,20,1
PubMed,per_node_targeted_node,epagcl_sage,512,4,11,7,1
PubMed,per_node_targeted_node,epagcl_sage,535,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,536,2,36,34,1
PubMed,per_node_targeted_node,epagcl_sage,539,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,552,8,7,-1,0
PubMed,per_node_targeted_node,epagcl_sage,557,1,26,25,1
PubMed,per_node_targeted_node,epagcl_sage,558,1,3,2,1
PubMed,per_node_targeted_node,epagcl_sage,566,8,9,1,1
PubMed,per_node_targeted_node,epagcl_sage,574,15,109,94,1
PubMed,per_node_targeted_node,epagcl_sage,579,10,99,89,1
PubMed,per_node_targeted_node,epagcl_sage,588,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,592,11,15,4,1
PubMed,per_node_targeted_node,epagcl_sage,624,1,5,4,1
PubMed,per_node_targeted_node,epagcl_sage,636,1,7,6,1
PubMed,per_node_targeted_node,epagcl_sage,643,2,3,1,1
PubMed,per_node_targeted_node,epagcl_sage,645,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,661,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,673,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,675,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,677,1,18,17,1
PubMed,per_node_targeted_node,epagcl_sage,686,3,31,28,1
PubMed,per_node_targeted_node,epagcl_sage,690,4,9,5,1
PubMed,per_node_targeted_node,epagcl_sage,707,2,3,1,1
PubMed,per_node_targeted_node,epagcl_sage,713,4,23,19,1
PubMed,per_node_targeted_node,epagcl_sage,721,15,15,0,0
PubMed,per_node_targeted_node,epagcl_sage,723,5,28,23,1
PubMed,per_node_targeted_node,epagcl_sage,724,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,748,1,2,1,1
PubMed,per_node_targeted_node,epagcl_sage,752,8,13,5,1
PubMed,per_node_targeted_node,epagcl_sage,755,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,770,7,52,45,1
PubMed,per_node_targeted_node,epagcl_sage,777,2,18,16,1
PubMed,per_node_targeted_node,epagcl_sage,782,2,3,1,1
PubMed,per_node_targeted_node,epagcl_sage,835,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,846,7,61,54,1
PubMed,per_node_targeted_node,epagcl_sage,885,2,7,5,1
PubMed,per_node_targeted_node,epagcl_sage,889,6,8,2,1
PubMed,per_node_targeted_node,epagcl_sage,908,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,920,19,232,213,1
PubMed,per_node_targeted_node,epagcl_sage,929,293,205,-88,0
PubMed,per_node_targeted_node,epagcl_sage,938,38,40,2,1
PubMed,per_node_targeted_node,epagcl_sage,956,3,3,0,0
PubMed,per_node_targeted_node,epagcl_sage,963,20,84,64,1
PubMed,per_node_targeted_node,epagcl_sage,966,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,968,1,1,0,0
PubMed,per_node_targeted_node,epagcl_sage,988,19,33,14,1
PubMed,per_node_targeted_node,epagcl_sage,997,3,19,16,1
PubMed,per_node_targeted_node,epagcl_sage,1000,38,65,27,1
