data_name,model_name,graph_model,node_id,retrieval_position,attack_position,delta,success_flag
Cora,per_node_targeted_node,epagcl_gcn,1416,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1441,2,3,1,1
Cora,per_node_targeted_node,epagcl_gcn,1483,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1505,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1542,7,10,3,1
Cora,per_node_targeted_node,epagcl_gcn,1583,3,3,0,0
Cora,per_node_targeted_node,epagcl_gcn,1602,1,3,2,1
Cora,per_node_targeted_node,epagcl_gcn,1623,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1624,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1628,1,5,4,1
Cora,per_node_targeted_node,epagcl_gcn,1655,1,2,1,1
Cora,per_node_targeted_node,epagcl_gcn,1682,1,8,7,1
Cora,per_node_targeted_node,epagcl_gcn,1692,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1701,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1702,7,8,1,1
Cora,per_node_targeted_node,epagcl_gcn,1703,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1725,3,6,3,1
Cora,per_node_targeted_node,epagcl_gcn,1740,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1742,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1765,1,3,2,1
Cora,per_node_targeted_node,epagcl_gcn,1776,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1810,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1842,1,8,7,1
Cora,per_node_targeted_node,epagcl_gcn,1869,1,4,3,1
Cora,per_node_targeted_node,epagcl_gcn,1894,9,6,-3,0
Cora,per_node_targeted_node,epagcl_gcn,1902,13,13,0,0
Cora,per_node_targeted_node,epagcl_gcn,1912,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1914,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1927,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,1950,1,2,1,1
Cora,per_node_targeted_node,epagcl_gcn,1952,3,4,1,1
Cora,per_node_targeted_node,epagcl_gcn,1966,2,2,0,0
Cora,per_node_targeted_node,epagcl_gcn,1973,1,3,2,1
Cora,per_node_targeted_node,epagcl_gcn,55,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,59,1,1,0,0
Cora,per_node_targeted_node,epagcl_gcn,65,1,12,11,1
Cora,per_node_targeted_node,epagcl_gcn,73,6,5,-1,0
Cora,per_node_targeted_node,epagcl_gcn,88,1,1,0,0
